Position,Age,Shots per 90,Aerial Battles Won %,Goal Creation per 90,Full 90s Played,Tackles Made per 90,Tackles Won per 90,Times Team Pressed Opposition per 90,Blocks  per 90,Interceptions per 90,Clearances per 90,Fouls Commited per 90,Fouls Drawn per 90,Loose Balls Recovered per 90,Touches per 90,Successful Dribbles per 90,Attempted Dribbles per 90,Distance Ran per 90,Distance Covered With Ball per 90,Times Dispossessed per 90,Passes Received per 90,Injury_Type,Position_Encoded
DF,29,0.69,76.3,0.06,16.0,1.5625,0.75,9.0,2.0625,1.8125,7.125,0.8125,0.3125,10.8125,48.75,0.0,0.0625,127.375,49.3125,0.125,24.0,0,0
DF,29,0.62,67.2,0.0,11.355555555555556,2.1135029354207435,1.3209393346379648,12.416829745596868,2.4657534246575343,2.8180039138943247,4.579256360078277,1.5851272015655578,0.26418786692759294,8.806262230919765,67.89628180039139,0.08806262230919765,0.1761252446183953,206.68297455968687,106.55577299412916,0.26418786692759294,43.76712328767123,3,0
DF,27,0.61,61.4,0.18,11.411111111111111,2.4537487828627067,1.314508276533593,12.181110029211295,2.7166504381694256,3.330087633885102,4.469328140214216,1.4021421616358325,0.3505355404089581,7.974683544303797,56.61148977604674,0.17526777020447906,0.6134371957156767,137.58519961051607,69.31840311587146,0.2629016553067186,28.130477117818888,0,0
DF,27,2.26,52.1,0.45,35.855555555555554,2.4821815928106603,1.5060427641772545,9.677719243879764,1.2550356368143787,2.091726061357298,1.561822125813449,1.0319181902696002,1.0319181902696002,9.73349860551596,103.58227455841339,1.4781530833591572,2.928416485900217,329.68391695072825,180.1115587232724,0.8088007437248218,75.83204214440657,0,0
DF,24,1.43,31.1,0.22,23.144444444444446,2.4627940470475274,0.9505520883341334,19.875180028804607,1.728276524243879,1.4258281325012,1.641862698031685,1.382621219395103,0.8641382621219394,7.863658185309649,44.76236197791646,1.0369659145463272,2.1171387421987515,159.13106096975514,95.35765722515602,1.555448871819491,26.14018242918867,0,0
DF,23,0.96,44.0,0.19,37.522222222222226,2.398578620076991,1.1726384364820845,13.618596387326027,2.425229493633402,2.398578620076991,2.531832987859046,1.1992893100384956,1.3325436778205506,7.595498963577139,55.140657388214386,0.5596683446846312,0.9594314480307965,180.0533017471128,95.22357121705654,1.3058928042641396,27.530352383772577,0,0
DF,25,0.3,57.9,0.04,23.633333333333333,2.7926657263751764,1.227080394922426,14.767277856135403,2.242595204513399,1.6078984485190408,2.750352609308886,0.7616361071932299,0.5500705218617772,7.65867418899859,66.22002820874471,0.5500705218617772,0.8039492242595204,145.1339915373766,74.64033850493654,0.7616361071932299,39.43582510578279,0,0
DF,32,0.11,60.0,0.0,26.622222222222224,1.2395659432387311,0.5634390651085142,6.197829716193656,2.0659432387312187,1.4273789649415691,4.845575959933222,0.5258764607679466,0.2629382303839733,8.226210350584306,44.17362270450751,0.0,0.03756260434056761,83.23873121869782,37.82554257095158,0.15025041736227043,23.43906510851419,0,0
DF,22,0.56,58.3,0.06,16.1,2.3602484472049685,1.3043478260869563,10.248447204968944,1.2422360248447204,2.0496894409937885,4.037267080745341,1.3664596273291925,0.9937888198757763,10.0,88.50931677018633,0.6832298136645962,0.9316770186335402,245.09316770186334,118.01242236024844,0.37267080745341613,65.40372670807453,3,0
DF,26,1.06,60.0,0.0,1.8888888888888888,1.0588235294117647,0.5294117647058824,12.705882352941178,5.823529411764706,1.5882352941176472,3.7058823529411766,0.5294117647058824,0.5294117647058824,7.411764705882353,64.58823529411765,0.0,0.0,126.52941176470588,56.11764705882353,1.0588235294117647,37.588235294117645,0,0
DF,26,0.32,50.9,0.11,9.233333333333333,2.1660649819494586,1.1913357400722022,10.180505415162456,2.2743682310469318,1.1913357400722022,6.389891696750903,1.5162454873646212,0.3249097472924188,9.314079422382672,61.73285198555957,0.10830324909747294,0.21660649819494587,164.8375451263538,91.1913357400722,0.10830324909747294,37.90613718411553,0,0
DF,24,2.16,42.1,0.17,6.022222222222222,1.6605166051660516,0.8302583025830258,15.276752767527675,1.6605166051660516,0.996309963099631,2.4907749077490777,1.6605166051660516,2.988929889298893,6.974169741697417,70.07380073800738,0.33210332103321033,0.8302583025830258,180.83025830258302,86.01476014760148,0.4981549815498155,42.67527675276753,1,0
DF,25,0.3,61.9,0.0,16.622222222222224,1.0828877005347592,0.7219251336898395,8.90374331550802,1.8048128342245988,3.1283422459893044,5.233957219251336,0.7820855614973261,0.4211229946524064,10.106951871657753,87.29278074866309,0.36096256684491973,0.36096256684491973,266.3302139037433,143.60294117647058,0.06016042780748663,62.085561497326196,3,0
DF,31,0.62,69.4,0.09,11.266666666666667,1.5088757396449703,1.1538461538461537,6.745562130177515,1.242603550295858,1.331360946745562,4.437869822485207,0.5325443786982248,0.621301775147929,7.633136094674556,39.85207100591715,0.2662721893491124,0.35502958579881655,102.15976331360946,45.0,0.0,22.278106508875737,0,0
DF,30,0.2,54.5,0.13,15.011111111111111,1.465581051073279,0.7327905255366395,8.393782383419689,0.6661732050333087,2.1983715766099188,2.065136935603257,0.2664692820133235,0.3997039230199852,6.9282013323464104,54.959289415247966,0.1998519615099926,0.2664692820133235,142.8941524796447,71.14729829755737,0.1998519615099926,29.644707623982235,0,0
DF,28,0.32,57.4,0.0,37.34444444444444,0.8301100862838442,0.4819994049390063,5.275215709610236,1.7137756620053557,1.178220767628682,4.016661707825053,0.5623326390955073,0.08033323415650105,6.292770008925915,51.681047307349004,0.026777744718833683,0.053555489437667365,168.4587920261827,77.76257066349301,0.053555489437667365,35.6144004760488,0,0
DF,32,0.27,50.0,0.14,29.511111111111113,2.439759036144578,1.4231927710843373,11.385542168674698,1.999246987951807,1.8298192771084336,2.541415662650602,0.6438253012048193,0.677710843373494,9.115210843373493,52.52259036144578,0.8810240963855421,1.4909638554216866,157.97439759036143,78.58057228915662,0.8810240963855421,24.126506024096383,2,0
DF,20,0.81,65.4,0.05,18.555555555555557,1.6167664670658681,1.2395209580838322,8.676646706586826,2.586826347305389,1.994011976047904,5.497005988023951,1.0778443113772453,0.7544910179640718,12.449101796407184,47.101796407185624,0.16167664670658682,0.43113772455089816,125.99999999999999,53.946107784431135,0.21556886227544908,20.047904191616766,0,0
DF,29,0.25,68.1,0.1,20.155555555555555,1.7364939360529217,0.8930540242557884,9.972436604189637,1.587651598676957,1.9845644983461963,5.8048511576626245,0.9426681367144433,0.6449834619625138,12.55237045203969,67.07828004410143,0.14884233737596472,0.14884233737596472,202.92171995589857,113.81477398015436,0.14884233737596472,40.088202866593164,1,0
DF,28,0.45,48.8,0.29,24.544444444444444,1.7926663648709824,0.8963331824354912,12.263467632412857,2.037120869171571,1.3852421910366681,3.014938886373925,1.2222725215029424,0.8148483476686283,10.796740606609326,67.9583521955636,0.5296514259846085,1.1407876867360798,186.96695337256676,92.93345405160706,0.6926210955183341,35.89406971480308,0,0
DF,31,0.59,54.5,0.17,30.288888888888888,0.9904622157006603,0.6272927366104182,7.032281731474688,1.5847395451210566,1.4196625091709465,2.5091709464416727,0.6603081438004402,0.42920029347028615,8.022743947175348,75.63829787234043,0.09904622157006604,0.42920029347028615,196.60674981658107,97.85766691122524,0.3631694790902421,48.36757153338225,0,0
DF,18,0.64,70.0,0.0,1.5666666666666667,4.468085106382979,1.9148936170212767,18.51063829787234,1.2765957446808511,2.5531914893617023,6.382978723404255,1.9148936170212767,1.2765957446808511,10.851063829787234,76.59574468085107,0.6382978723404256,0.6382978723404256,352.3404255319149,225.31914893617022,0.0,49.787234042553195,1,0
DF,23,0.52,54.0,0.06,34.32222222222222,2.5639365490449983,1.8064098413726124,15.558433149886694,2.0977662674004534,2.0977662674004534,1.9229524117837486,1.0197474910974424,1.0488831337002267,10.139203625768857,78.40401424409194,0.9032049206863062,1.7190029135642602,238.5335059889932,150.28164454516025,0.9323405632890903,47.69504694075753,0,0
DF,22,0.65,63.3,0.25,20.011111111111113,2.8983897834536365,1.6490838423098277,11.593559133814546,1.8489727928928372,2.1987784564131037,3.048306496390894,0.9994447529150471,0.3498056635202665,8.89505830094392,70.0610771793448,0.7995558023320377,1.399222654081066,198.3398112159911,117.43475846751804,0.7495835646862853,41.17712382009994,0,0
DF,28,0.67,61.1,0.14,28.2,1.4184397163120568,0.6382978723404256,9.539007092198581,1.3829787234042554,1.5957446808510638,3.297872340425532,1.1702127659574468,0.8156028368794327,7.127659574468085,65.74468085106383,0.28368794326241137,0.3900709219858156,259.25531914893617,157.3758865248227,0.3546099290780142,46.666666666666664,3,0
DF,31,0.82,64.8,0.16,30.6,1.0784313725490196,0.6862745098039216,6.503267973856209,2.156862745098039,0.9803921568627451,4.738562091503268,1.3071895424836601,0.39215686274509803,8.660130718954248,50.359477124183,0.06535947712418301,0.06535947712418301,138.20261437908496,64.54248366013071,0.19607843137254902,30.49019607843137,0,0
DF,24,0.67,59.6,0.22,26.68888888888889,1.2739383846794337,1.0116569525395502,5.732722731057452,1.0491257285595337,1.4238134887593672,2.922564529558701,1.1240632805995003,0.37468776019983346,8.130724396336387,90.93671940049958,0.07493755203996669,0.18734388009991673,398.51790174854284,248.4179850124896,0.07493755203996669,73.13905079100749,1,0
DF,27,0.38,63.6,0.12,34.12222222222222,0.7326603712145882,0.38098339303158585,5.3044610875936185,1.6411592315206773,1.3774014978834257,4.923477694562032,0.5275154672745035,0.38098339303158585,7.033539563660046,74.29176164115924,0.0,0.05861282969716705,272.75480299576685,153.06740475415174,0.05861282969716705,55.77010745685445,2,0
DF,28,0.64,54.3,0.5,14.1,1.3475177304964538,0.7092198581560284,11.134751773049645,2.0567375886524824,2.269503546099291,2.978723404255319,1.4893617021276595,1.6312056737588654,8.51063829787234,69.9290780141844,0.28368794326241137,0.9219858156028369,172.69503546099293,95.1063829787234,1.2056737588652482,38.36879432624114,3,0
DF,28,0.69,64.1,0.0,13.0,2.6923076923076925,1.3076923076923077,12.384615384615385,2.1538461538461537,2.3846153846153846,2.3076923076923075,1.3076923076923077,0.8461538461538461,10.615384615384615,63.30769230769231,0.46153846153846156,0.9230769230769231,159.6153846153846,87.76923076923077,0.7692307692307693,29.615384615384617,0,0
DF,30,1.03,77.1,0.18,34.0,0.6176470588235294,0.35294117647058826,3.6470588235294117,0.9117647058823529,1.3823529411764706,3.9705882352941178,0.29411764705882354,0.35294117647058826,12.058823529411764,82.41176470588235,0.08823529411764706,0.11764705882352941,203.02941176470588,106.73529411764706,0.14705882352941177,59.61764705882353,3,0
DF,24,0.19,48.7,0.09,10.7,0.8411214953271029,0.28037383177570097,6.728971962616823,2.149532710280374,1.5887850467289721,4.112149532710281,0.5607476635514019,0.4672897196261683,8.971962616822431,53.084112149532714,0.0,0.0,180.09345794392524,87.28971962616824,0.09345794392523366,32.149532710280376,2,0
DF,29,1.65,65.4,0.41,9.722222222222221,1.8514285714285716,1.2342857142857144,12.342857142857143,2.468571428571429,1.7485714285714287,1.542857142857143,1.4400000000000002,0.4114285714285715,7.405714285714287,66.24000000000001,0.6171428571428572,0.9257142857142858,204.78857142857146,122.6057142857143,0.822857142857143,43.714285714285715,2,0
DF,23,0.88,64.2,0.03,34.03333333333333,1.6748285994123409,1.0871694417238003,6.523016650342802,1.4397649363369247,1.1459353574926543,3.437806072477963,0.7051909892262488,1.2634671890303624,7.345739471106758,67.58080313418218,0.0881488736532811,0.0881488736532811,289.3046033300686,162.10577864838393,0.0881488736532811,50.097943192948094,1,0
DF,29,1.32,77.9,0.13,15.955555555555556,1.0027855153203342,0.564066852367688,5.327298050139276,2.1935933147632314,1.128133704735376,5.703342618384401,1.2534818941504178,0.4387186629526462,9.526462395543176,74.70752089136491,0.12534818941504178,0.12534818941504178,180.43871866295265,94.13649025069638,0.06267409470752089,52.646239554317546,2,0
DF,29,0.0,50.0,0.0,2.2,4.090909090909091,1.8181818181818181,14.09090909090909,1.3636363636363635,1.8181818181818181,4.090909090909091,1.8181818181818181,1.3636363636363635,4.545454545454545,41.36363636363636,0.0,0.0,68.63636363636363,32.72727272727273,0.0,16.363636363636363,1,0
DF,29,0.66,67.4,0.07,28.58888888888889,0.6995724834823164,0.384764865915274,4.372328021764477,1.4691022153128643,1.6090167120093277,4.162456276719783,0.27982899339292655,0.2098717450446949,8.989506412747765,74.25961912164789,0.1748931208705791,0.2098717450446949,248.66303925378935,117.28332685581034,0.13991449669646328,54.146910221531286,1,0
DF,22,0.59,49.4,0.16,25.4,3.3858267716535435,1.535433070866142,19.68503937007874,2.204724409448819,1.3779527559055118,3.110236220472441,1.4960629921259843,2.0866141732283467,8.30708661417323,69.84251968503938,0.7086614173228347,1.062992125984252,179.84251968503938,98.66141732283465,1.1811023622047245,39.960629921259844,2,0
DF,33,0.2,74.6,0.13,14.977777777777778,1.8026706231454006,1.2017804154302671,8.212166172106825,1.4688427299703264,2.06973293768546,4.072700296735905,1.0682492581602374,0.8011869436201781,12.01780415430267,73.8427299703264,0.06676557863501484,0.13353115727002968,209.17655786350147,104.42136498516321,0.06676557863501484,48.137982195845694,1,0
DF,30,0.13,45.7,0.25,23.8,1.8067226890756303,1.0924369747899159,9.53781512605042,1.638655462184874,2.6470588235294117,2.5630252100840334,0.6722689075630252,0.6722689075630252,8.697478991596638,59.831932773109244,0.3361344537815126,0.7142857142857143,153.94957983193277,74.91596638655462,0.42016806722689076,27.857142857142858,0,0
DF,32,1.03,66.7,0.17,5.811111111111111,0.17208413001912046,0.17208413001912046,5.678776290630975,1.892925430210325,2.237093690248566,3.9579349904397705,0.3441682600382409,0.3441682600382409,5.850860420650096,45.94646271510516,0.0,0.0,145.4110898661568,87.07456978967495,0.17208413001912046,29.94263862332696,1,0
DF,24,0.63,61.1,0.21,19.011111111111113,3.839859731151373,1.9988310929281121,18.725891291642313,1.9462302746931617,1.7358270017533604,2.472238457042665,2.630040911747516,1.0520163646990064,7.521917007597895,61.12215078901227,0.5260081823495032,1.1046171829339566,177.79076563413207,114.51198129748684,0.6312098188194037,34.66393921683226,1,0
DF,20,0.43,65.7,0.0,7.0,1.4285714285714286,0.7142857142857143,8.0,0.8571428571428571,2.2857142857142856,4.0,1.2857142857142858,1.1428571428571428,10.857142857142858,81.28571428571429,0.2857142857142857,0.2857142857142857,405.2857142857143,234.42857142857142,0.5714285714285714,59.857142857142854,1,0
DF,25,5.29,0.0,0.0,0.18888888888888888,0.0,0.0,26.47058823529412,5.294117647058823,0.0,0.0,0.0,5.294117647058823,10.588235294117647,58.23529411764706,0.0,0.0,423.5294117647059,322.94117647058823,0.0,42.35294117647059,0,0
DF,28,0.0,85.7,0.0,3.411111111111111,1.1726384364820848,0.5863192182410424,7.035830618892509,1.1726384364820848,1.7589576547231272,2.638436482084691,0.8794788273615636,0.2931596091205212,7.915309446254072,51.59609120521173,0.0,0.2931596091205212,92.05211726384366,48.957654723127035,0.2931596091205212,29.022801302931597,0,0
DF,25,0.23,52.6,0.15,12.988888888888889,3.0795551753635584,1.7707442258340462,15.70573139435415,2.9255774165953805,2.7715996578272026,2.3866552609067577,1.3857998289136013,2.0017108639863133,9.161676646706587,67.82720273738238,2.078699743370402,3.3875106928999146,223.42172797262617,137.27117194183063,0.6928999144568007,36.49272882805817,0,0
DF,28,0.29,67.0,0.04,27.711111111111112,0.7578187650360866,0.6134723336006415,5.485164394546913,2.056936647955092,1.7321571772253408,5.737770649558941,0.5052125100240578,0.36086607858861264,7.217321571772253,57.63031275060144,0.07217321571772253,0.18043303929430632,168.95749799518845,99.95990376904571,0.14434643143544507,37.024859663191656,0,0
DF,23,0.8,58.6,0.09,22.544444444444444,2.350911779201577,1.153277476589453,11.798915722030557,2.129127649088221,2.129127649088221,4.346968950221784,0.7540660423854115,0.6209955643173978,7.141448989650074,47.106949236076886,0.2661409561360276,0.4435682602267127,130.05421389847214,65.47067520946278,0.3992114342040414,22.799408575653032,0,0
DF,22,0.25,57.7,0.0,4.0,1.75,0.75,8.5,2.5,2.5,5.0,0.5,0.75,10.5,60.25,0.75,1.0,175.25,91.0,0.25,35.5,0,0
DF,24,0.27,68.4,0.54,3.6777777777777776,1.9033232628398793,1.0876132930513596,11.419939577039276,0.8157099697885197,3.262839879154079,2.175226586102719,1.3595166163141994,0.8157099697885197,11.963746223564955,88.36858006042297,1.0876132930513596,1.9033232628398793,220.785498489426,108.21752265861028,1.3595166163141994,55.46827794561934,0,0
DF,21,0.5,59.4,0.06,35.8,0.9217877094972068,0.6145251396648045,6.229050279329609,1.2849162011173185,1.6201117318435756,3.9944134078212294,0.5307262569832403,1.0335195530726258,9.497206703910615,72.09497206703911,0.335195530726257,0.4189944134078213,257.6815642458101,141.1173184357542,0.13966480446927376,51.899441340782126,0,0
DF,29,0.62,75.8,0.0,32.18888888888889,1.7086641353123921,1.1805315843976527,8.3569209527097,2.392129789437349,2.019330341732827,6.089057645840525,0.8698653779772177,0.7455988954090438,7.82878840179496,51.66379012771833,0.12426648256817396,0.18639972385226095,103.29651363479461,45.04659993096306,0.03106662064204349,28.425957887469796,2,0
DF,26,0.45,71.4,0.0,4.411111111111111,0.906801007556675,0.906801007556675,10.654911838790932,2.2670025188916876,2.040302267002519,4.307304785894206,1.81360201511335,0.4534005037783375,12.46851385390428,56.44836272040302,0.4534005037783375,0.906801007556675,217.632241813602,116.0705289672544,0.4534005037783375,32.87153652392947,0,0
DF,24,0.45,45.1,0.03,30.844444444444445,1.361671469740634,0.8753602305475504,12.838616714697405,2.3991354466858787,1.9128242074927952,2.010086455331412,0.680835734870317,1.037463976945245,10.082853025936599,50.122478386167145,0.7456772334293948,1.7182997118155618,142.35951008645532,75.54034582132564,1.4265129682997117,27.20100864553314,0,0
DF,19,0.29,50.0,0.0,3.422222222222222,4.675324675324676,2.9220779220779223,23.66883116883117,1.7532467532467533,1.4610389610389611,2.337662337662338,1.4610389610389611,1.168831168831169,6.720779220779221,58.44155844155844,0.29220779220779225,2.0454545454545454,171.52597402597402,110.16233766233766,0.8766233766233766,30.681818181818183,0,0
DF,25,0.43,57.1,0.0,9.38888888888889,1.2781065088757395,0.7455621301775147,6.603550295857988,2.662721893491124,1.5976331360946745,5.325443786982248,0.9585798816568047,0.42603550295857984,9.372781065088757,61.66863905325444,0.10650887573964496,0.3195266272189349,170.3076923076923,83.39644970414201,0.3195266272189349,38.76923076923077,2,0
DF,24,0.3,68.5,0.04,23.711111111111112,1.8556701030927834,1.0965323336457358,9.742268041237113,1.2652296157450795,1.7713214620431115,5.35613870665417,1.1808809746954076,0.7169634489222118,9.868791002811621,44.620431115276475,0.04217432052483599,0.08434864104967198,105.68884723523898,51.19962511715089,0.3373945641986879,21.00281162136832,0,0
DF,21,1.79,47.8,0.53,20.711111111111112,1.883047210300429,1.1105150214592274,12.795064377682403,1.400214592274678,1.0139484978540771,1.0139484978540771,0.8690987124463518,1.786480686695279,8.063304721030043,90.62768240343347,1.6416309012875536,2.0761802575107295,281.34656652360513,139.97317596566523,1.1587982832618025,64.50643776824035,3,0
DF,30,0.62,61.5,0.11,36.9,0.9756097560975611,0.6775067750677507,5.528455284552845,1.5176151761517616,1.869918699186992,5.636856368563686,0.5420054200542006,0.3252032520325203,10.13550135501355,49.864498644986455,0.08130081300813008,0.10840108401084012,118.8888888888889,54.146341463414636,0.08130081300813008,26.991869918699187,0,0
DF,21,0.32,48.6,0.13,15.522222222222222,1.9327129563350036,1.0307802433786686,11.080887616320688,3.1567644953471725,1.6105941302791698,3.1567644953471725,0.7086614173228346,0.3221188260558339,7.40873299928418,60.68718682891911,0.5798138869005011,1.0307802433786686,151.6535433070866,65.7766642806013,0.8375089477451683,32.59842519685039,0,0
DF,29,0.0,100.0,0.0,1.8111111111111111,3.312883435582822,2.208588957055215,12.699386503067485,1.656441717791411,2.7607361963190185,4.969325153374233,0.0,1.656441717791411,6.625766871165644,55.214723926380366,0.0,0.0,156.80981595092024,77.85276073619632,0.0,34.785276073619634,0,0
DF,23,0.45,50.0,0.09,11.088888888888889,2.7955911823647295,1.8937875751503006,16.322645290581164,2.5250501002004007,2.434869739478958,2.975951903807615,0.7214428857715431,1.2625250501002003,8.74749498997996,72.23446893787575,0.36072144288577157,1.0821643286573146,160.250501002004,93.24649298597194,1.2625250501002003,42.38476953907816,0,0
DF,31,0.35,69.2,0.0,5.7555555555555555,1.9111969111969112,0.3474903474903475,9.382239382239382,1.38996138996139,1.7374517374517375,2.4324324324324325,1.5637065637065637,0.17374517374517376,11.467181467181467,66.37065637065638,0.0,0.0,157.93436293436292,105.8108108108108,0.3474903474903475,33.706563706563706,0,0
DF,21,0.39,59.2,0.0,10.244444444444444,1.2689804772234274,1.0737527114967462,9.175704989154013,1.8546637744034709,2.1475054229934925,2.8308026030368767,1.1713665943600868,1.2689804772234274,7.809110629067246,50.173535791757054,1.366594360086768,1.7570498915401302,165.0650759219089,92.53796095444686,0.5856832971800434,31.236442516268983,2,0
DF,30,0.53,74.6,0.0,13.255555555555556,0.7544006705783738,0.4526404023470243,6.261525565800502,2.4895222129086334,1.9614417435037719,4.375523889354568,0.4526404023470243,0.3017602682313495,8.751047778709136,44.66051969823973,0.0,0.07544006705783737,110.36881810561609,45.565800502933776,0.3017602682313495,24.14082145850796,0,0
DF,27,0.28,75.9,0.0,18.033333333333335,3.3826247689463953,1.6081330868761552,16.635859519408502,1.8299445471349352,5.21256931608133,3.160813308687615,1.497227356746765,0.9426987060998151,10.203327171903881,64.3807763401109,0.99815157116451,1.8853974121996302,180.8872458410351,83.84473197781885,0.499075785582255,28.280961182994453,0,0
DF,28,0.64,62.7,0.03,31.022222222222222,1.579512893982808,1.1282234957020056,7.349570200573066,1.6439828080229226,1.9985673352435531,4.803008595988539,0.5479942693409742,0.3545845272206304,10.347421203438396,47.901146131805156,0.16117478510028654,0.22564469914040114,132.84025787965615,59.82808022922636,0.09670487106017192,25.207736389684815,0,0
DF,25,1.55,0.0,1.55,0.6444444444444445,4.655172413793103,3.103448275862069,13.96551724137931,3.103448275862069,0.0,0.0,1.5517241379310345,0.0,7.758620689655172,93.10344827586206,0.0,1.5517241379310345,249.82758620689654,117.93103448275862,3.103448275862069,69.82758620689654,0,0
